,id,document,label
10466,3945370,정말 재미없다 진정 제시카알바 때문 그나마 저 정도 주다,0
10467,7899504,내다 가장 크다 여운 을 준 영 화이자 내 고전 영화 빠지다 첫 발 을 디디 게 해주다 영화 이다,1
10468,2762812,최고 로맨스 영화 이다 세 주인공 연기 빛 을 발,1
10469,7293894,매혹 적 이고 고 혹 적 인 세련되다 로맨스,1
10470,9868226,환상 없다 흥미 떨어지다 기시감 만,0
10471,10028122,공포 영화 좋아하다 마니아 로써 진짜 재미없다,0
10472,6487023,보다 잠들다 남친 한테 욕먹다,0
10473,864021,통근 버스 에서 보다 영화 아침 부터 기분 만 상함,0
10474,8772630,몇개 월전 부터 그렇게 보다 영화 인데 이렇게 실망 을 시키다 고작 개 월 로 어떻다 말귀 다 알아듣다 이영화 법 정신 망치다,0
10475,9143827,왜 이르다 장보리 재미 보다 드라마 또 방향 을 돌리다 처음 엔 신선하다 보다 젠 하 다 하다못해 부모 자식 간 막장 을 이런 쓰레기 드라마 만들다 공부 하 지반 성 좋다 자식 보기 부끄럽다 평점 점도 아깝다,0
10476,6287271,기 영화 ㅋㅋ,0
10478,8994666,영화 안 보다 그렇다 점 을 드리다,0
10479,4418181,별로 다,0
10480,8291781,어우 진짜 재민 없다 역시 대하드라마 광개토태왕 불멸의이순신 대조영 더 재미있다,0
10481,3102558,전 신밧드 가다 세상 에서 제일 재다 아빠 한테 달라 고해 서 신밧드 만 보다,1
10482,2363641,가볍다 볼 수 있다 영화 신하균 너무 좋다,1
10483,9476498,만들다 감독 이나 배우 분들 고생 알다 이건 아니다 않다 돈 내다 보다 관객 입장 돈 아깝다 영화 이다,0
10484,7670509,리들리 스콧 약 빨 고 찍다 뒤죽박죽 실감 안나 고 이건 뭐 마스터 치프 비고 모텐슨 이다 네 스텝 롤 보고 놀람 암튼 영 별로 이다 데미무어 일단 너무 안 어울리다,0
10485,5693202,아쉽다 하지만 잼 따다 본방 사수 ㅎㅎㅎ,1
10486,4028297,게재 밋 니 ㅋㅋㅋ,0
10487,5371549,영화 너무 재밌다 내 잊어버리다 다른 삶 을 통해 지금 나르다 돌아보다 되다,1
10488,9691829,요 세 아이돌 것 치다 나오다 한국 영화 따위 보다 년전 개봉 영화 더욱 기억 남다 이유 무엇 이다,1
10489,10058759,살때 상영 기간 혼자 보다 가다 어리다 불구 하고 스토리 머리 생생하다 보다 동안 울 먹다 기억 나다 마음 따뜻하다 영화 이다,1
10490,4166696,중국영화 과장 심해,0
10491,5674585,휴대폰 보다 그 런가 밧데리 아깝다,0
10492,9710101,설연휴 애가 심심하다 보다 오다 시작 하 자마자 지루함 끝 까지 지루함 애도 재미없다 딴 짓 만 하고 이렇게 재미없다 되다 절대 비추다 돈 아깝다 길다 왜케또 긴지 빅 히어로 엄마 재밌다 보다 이건 뭐 새 엄청 떠들다 집중 안되다 보지 말다,0
10493,9699193,예전 이다 보다 생각나다 찾아보다 완전 개 오 글,0
10494,4522329,답답하다 속상하다 시간 가다 줄 모르다 자다 보다,1
10495,108852,감독 걸리다 죽다,0
10496,804209,가다 더 좋다,0
10497,9242432,시대 바뀌다 보고 싶다 영화 이다,1
10499,10138383,흠 연기력 부족 그리고 스토리 개연 성 부족,0
10500,7716769,아침 마다 허구 허다 날 징징 드라마 보다 짜증나다 보다 첨 이다 하희라 씨 울다 연기 안 슬프다 그저 찡찡거리다 들다 그만 울 고 동생 연기 제대로 시키다 딱 보다 언니 구만 징징대다,0
10501,4714210,적정 점수 점 대 하지만 지금 점수 너무 높다 정도 만 주지,0
10502,7944124,무조건 보다 야하다,1
10503,9686355,영화 추억 사람 은근 히 많다 ㅠㅠ,1
10504,6536104,서태지 사골,0
10505,9639950,다시 태어나다 아야세 짱 결혼 하고 싶다,1
10506,6150066,최고 영화 엿 음 액션 쩔다 ㅎㅎ,1
10507,9536028,재미 둘째 치고 우리나라 영화 이따 구로 놀래다 키 거 진짜 쓰레기 같다,0
10508,9097638,하하 하 하내 왜 걸 볼 생각 을 가다 구려 서 집중 안 돼다 헛웃음 만 나다,0
10509,5286817,정보석 진지희 나레이션 별로 지만 영상 너무 좋다 만점,1
10510,9645916,두 말 없다 이렇다 영화 지,1
10511,3279276,아찔하다 그녀 철 없다 연애 코치,0
10512,772557,진짜 안 무섭다,0
10513,8330754,정말 가족 모두 보다 시간대 드 라 이다 정말 내용 뭐 이래 요 악행 을 저지르다 끝 까지 벌 받다 않다 사람 차다 나쁘다 이소연 개 그지같다 고,0
10514,620675,두 남매 주다 삶 대한 감동,1
10515,8472988,스토리 탄탄하다 좋다 ㅎㅎ 점 빼다 현실 성 을 강조 드라마 같다 현실 성 오다 닿다 않다 하지만 재밌다 굿,1
10516,8605918,단 기독교인 것 을 사랑 을 실천 주장 자칭 기독교인 잊다,1
10517,109123,정말 기억 남다 영화 소장 하고 싶다 영화,1
10518,1569480,완전 베 끼다 표절 영화,0
10519,9982686,전두환 구속 시키다 되다 아니다,1
10520,8677131,점 을 줄 수 있다 시스템 개선 줄다,0
10521,9105558,ㅋㅋㅋㅋ 젠 김치 남 까지 나나 카바 치다 ㅋㅋㅋ,0
10522,3448240,미치다 웃기다 영화,1
10523,8211381,아이 제 끝나다 아쉽다 드라마 위 다시 돌아오다,1
10524,10014228,카제 마루 카제 마루 카제 마루,1
10525,4745778,재 아직 초딩 이어서 그렇다 전 재다 제 나잇 값 못 말다 유치하다 ㅋㅋ,1
10526,3966076,재밌다 ㅋㅋㅋ 아만다 피트 역시 ㅠ 너무 이쁘다 오다 더 좋다,1
10527,7621823,여운 쩡 ㄹ,1
10528,7062468,최고 이다,1
10529,4495084,딱 초딩 내지 여중생 용,0
10530,6383831,라 밤바 정말 훌륭하다 영화 이다,1
10531,9923850,쓰레기 중 쓰레기 ㄱㅇㅅ,0
10532,6301778,웃음 코드 약간 섞이다 지루하다 보지 않다 영화 ㄱ 그리고 마지막 떠나다 때 감동,1
10533,8570174,한국판 환상특급 이구나,1
10534,7262334,첨 엔 남자 가정부 얘기 라 재밌다 보다 요 새다 가끔 보다 내용 아직도 거기 서 거기 드라마 틀어놓다 손 핸폰 게임 글 고 김태평 조카 너무 별 루 연기자 별 루 인데 다 맨날 삼촌 한테 꼴 보기 싫다 얼굴 이라도 예쁘다 보다 ㅋ,0
10535,3827045,집착 소유 대한 경 각심 을 불러일으키다 영화,0
10536,6830853,이영화 나쁘다 않다 점 정도 알맞다,1
10537,8515162,센트 나오다 오 이르다 보다 악덕 나오다 그렇다 ㅋㅋ,1
10538,10141158,너무 아름답다 영화 많다 생각 을 해주다,1
10539,7557438,떨리다 여리고 오 롯 감성 연출,1
10540,7970101,정신병원 어떻다 생기다 모르다 구글 회사 보다 시설 예쁘다 ㅈㄹ,0
10541,5963778,솔직하다 정도 캐스팅 영화 모양 면,0
10543,7313400,타이거 앤 버니 쵝오 ㅠㅠ,1
10544,7744372,카이지 뺏겻느 니 라이어 게임 을 뺏겻느 니 그렇다 포맷 프로그램 한번 나오다 나오다 전혀 다른 것 만 나오다 난 이런 류 다 좋아하다 근데 뭐 시청자 우롱 개인 생각 을 모든 시청자 대표 거지같다 블로거 에게 이다,1
10545,9230128,동거 녀 년생 동거 녀 딸 년생 살 차이 인데 엄마 딸 로 나오다 ㅠㅠ 역시 나 스토리 별거 없다 동거 남 극 중 에서 대략 살 가량 차이나다 같다 동거 녀 딸 을 보다 은교 생각나다 일본어 로 대사 에러,0
10546,3576782,감동 보단 웃음 치중,0
10547,2921822,아 진짜 대체 뭔 내용 인지도 모르다 액션 어설프다 멋있다 보이다 건 다 흉내 내다,0
10548,10238708,살때 영화관 에서 접 때 영화관 에서 처음 보다 그리고 년 지난 지금 ㅇㅇ ㅋㅋ 다시 보기 싫다,0
10549,7447120,범죄영화 다 감동 기대하다 말르다 그러나 감동 을 주 려고 최악 이다,0
10550,3787790,만화 신선하다 이건 뭐 시간 아깝다 뿐 알랭들롱 말년 뭡 니까,0
10551,9804351,영화 자다 만들다 기 대 이상 이다 제목 을 바꾸다 야하다 제목 보고 재미없다 알다 추천 생각 외로 평점 낮다 평점 올리다 야하다,1
10552,5101816,우와 우와 우와 우와 나 지난 찌다 그때 그 사랑,1
10553,6547322,청순하다 스칼렛 만 빛나다 영화 각본 심하다 허다 술 하고 비약 적 이다,0
10554,9058323,박진 감 긴장감 뭐 하나 놓치다 없다 너무 재다 진짜 믿다 보다 유덕화 끝나다 때 진하다 여운 남아 아직도 생각 이남 안 보다 후회,1
10555,3206579,다 보다 테이큰 인 줄 알다 마지막 씬 이해 안되다 검색 테이큰 아니다 는걸 알다,1
10556,5202527,급 냄새 강렬하다 뿌리다 코믹 크리처 물 급 인걸 감안 하고 보다 재밌다,0
10557,10191196,시리즈 중 가장 재다 ㅋㅋ,1
10558,5434171,풍자 건 좋다 현실 너무 동떨어지다 안되다,0
10559,8159258,정말 다시 보다 좋다 영화 다,1
10560,5832795,글쎄요 별 로군요 기대 크다,0
10561,4501278,훈훈하다,1
10562,1946473,볼 만,1
10563,5118927,주인공 너무 나약하다 알포인트 훨씬 수작 이다,0
10564,9886253,화서 에서 온 여자 금성 에서 온 남자,1
10565,8627218,근 데 억 어디 갔슴,0
10566,2339739,영화 마지막 자막 올라가다 때 엔 지 장면 등 을 넣다 영화 가다 돋보이다 들다 굿,1
10567,8504413,정말 러시 면 안되다,0
10568,10276030,막장 로맨스 오드리 헵번 연기 작품 을 살리다 나머진 쓰레기,0
10569,2882965,좋다,1
10570,9800153,별로 정말 기대 이하임,0
10571,9295458,큰조카 데리 고 가다 보다 영화 보다 내내 말 한마디 안 집중 넘다 재밌다 보다 ㅎ 기분 좋다 ㅎㅎ,1
10572,9737421,최고 여배우 조연 역시 명품 배우 음악 시각 훌륭,1
10573,9737228,자다 주다 싶다 너무 재미 없다 놀라다 보다 나르다 칭찬 주다 싶다,0
10574,4178563,특이하다 전개 멋 진영화,1
10575,5245529,꿈 을 이루다 위해 꼭 보다 야하다 영화 넘다 재밌다,1
10576,8705472,재미 감동 적절하다 어울리다 굿굿,1
10577,9927557,분 을 한번 눈 을 떼다 않다 보다 영화 끝나다 후 나 포레스트검프 처럼 진짜 삶 을 살다 생각 들다,1
10578,10260017,아니다 무슨 국어 책 읽다 아니다,0
10579,5813851,비틀즈 코드,0
10580,8590174,예전 보다 다시 왜 보다 싶다 ㅜㅡ,0
10581,9607913,책 보고 영화로 보다 책 내용 현실 화 되다 같다 맘에듭니 다 왜 그 래야 이해 되다 영화,1
10582,4538394,여자 품다 오뉴월 서리 내리다,1
10583,1209958,진짜 어른 되다 시간 준 에게 안녕 을 고 다,1
10584,8975218,지금 보다 배우 연기 진부하다 않다 재밌다 고전 영화 그룹 가수 탄생 몰락 을 유머러스하다 현실 적 풀다 내다 영화 음악 그렇다 오글거리다 없다 개인 적 어거스트 러쉬 보다 높다 평,1
10585,7615903,월드 잼때 태극기 천 지 여 가지 고 점,1
10586,7407479,내 보다 드라마 중 가장 최고 이다 드라마,1
10587,7449711,선동 선 동해,0
10588,7542323,정말 매력 적 인 영화 세번 이상 보다 같다,1
10589,5374340,진짜 재미없다 완전 저 질 지루함,0
10590,137119,스릴러 진수 에드 해리스 매 린스 토우 매력 원츄,1
10591,9312144,박준형 씨 고정 정말 좋다 박준형 완젼 재다,1
10592,552105,아쉽다,0
10593,6848101,편하다 쉬다 토니 스콧 감독,1
10594,10114575,평 만 보고 안 보다 우연찮 게 보다 역시 영화 내 직접 보고 느끼다 영화 전체 적 정적 인 느낌 속 에서 크게 화려하다 않다 시간 적 구성 정조 암살 사건 을 다루다 아주 몰입도 있다 보다 이영화 정조 즐기다 쓰다 편전 딱 편전 같다 느끼다,1
10595,10067091,완전 내 스타일 사랑스럽다 패딩턴,1
10596,4595243,최고다 수잔서랜든 탭댄스 장면 에서는 눈물 을 멈추다 없다,1
10597,9598524,지금 명동 롯데 에서 평점 이벤트 점수 말 안되다 높다 영 화보 면 없다 병 생기다,0
10598,9508926,일본 영화 해 갈수록 한심하다,0
10599,3822061,왠지 마초 느껴지다 솔직하다 기대 만큼 새롭다 않다,0
10600,8204410,재밌다 너무 너무 보다,1
10601,9548240,설경구 영화 라 기 대 햇 지만 기대 못 미치다,0
10602,9819172,신선하다 개성 있다 한국영 화,1
10603,9960011,코미디 공포물 그 중요하다 단추 담기다 봉투 운전대 선반 나 두다 어쩌 자다 ㅋㅋ,0
10604,8019656,생각 보다 별로 재미 없다 뜸,0
10605,9108962,정말 재밌다 보다 이태리 영화 대부분 재밌다,1
10606,8700998,엑스트라 나 까메오 정도 면 모르다 제발 주연 개그맨 넣다 좋다 ㅡㅡ,0
10607,9379669,뭔 생각 만들다 건지다,0
10608,5020945,감독 전작 만큼이나 독특하다 그러나 이해 힘드다 영화 이기다 여전,0
10609,7482125,존나 웃기다 ㅋㅋㅋㅋㅋㅋㅋ,1
10610,7297469,오랜 만 많다 생각 을 만들다 영화,1
10611,9344345,세계 인정 ㅋㅋㅋㅋ 뭘 크게 웃다 간다 ㅎㅎㅎ,0
10612,5024599,전형 적 인 급 영화 하지만 킬링타임 용도 힘들다,0
10613,7138975,점 주기도 아깝다,0
10614,8918540,즐겁다 자다 보다,1
10615,10232857,정말 신기하다 정도 로 못 만들다 것 같다,0
10616,7504760,별 빵 개 없다 드라마 보다 빡치다 평점 쓰기 또 처음 이네 요 작가 분 정신과 상담 받다 보다 진짜 배우 아깝다 드라마 등장인물 죄다 미치광이 들이다 밑 분 말 처럼 사장 이랑 윤재아 빠 빼다 다 미치다 상식 적 이해 수 없다 드라마,0
10617,9006627,있다 보이다 싶다 재능 없다 눈길 끌 고 싶다 화제 성도 없다 복수 극도 해보다 싶다 명분 어처구니 없다 그냥 길거리 개념 없다 개다 치우다 않다 고간 개똥 보다 의미 없다 영화인 듯 대체 왜 만들다,0
10618,6257460,망하다 무도 어디 감,0
10619,9690948,평점 을 깍 아야 겟기 죄송 우선 재미 면 으로는 점 정도 로 딱 중간 인데 반면 이런 류 작품 흔하다 이미 대박 친 영화 짜지다 같다 느낌 결말 까지 평범하다 그냥 역시 평범하다 영화 되어다 버리다 영화,0
10620,7342239,아기자기하다,1
10621,10023922,마치 영화 보다 것 같다 진짜 영화,1
10622,9787120,배 너무 고프다 만들다 영화 이다 팝콘 꼭 챙기다,0
10623,4309849,헝 거 진짜 무섭다,1
10624,6203137,글쎄,0
10625,7465585,어리다 적 보다 영화 인데 추억 새롭다,1
10626,8883730,어린이 용 만화 감안 내용 너무 유치하다 재미없다 영상 미도 별로 다,0
10627,5706785,루시퍼 울다,0
10628,5909430,정말 명작 이에요,1
10629,2739704,포스터 달리 진지하다 굿,1
10630,6113022,선 굵다 영화,1
10631,3984039,무협 영화 수치,0
10632,3302695,만화가 고우영 본 좌 님 ㅜㅜ,1
10633,3550720,뭘 보다,1
10635,8403855,별로 안좋다 평 을 네이버 에서 보다 기대 안 하고 보다 액션 좋다 배우 멋지다,1
10636,8021632,내 현실 되다 두렵다 영원하다 사랑 없다 정서 무척 이나 자다 담다 연출 연기 모두,1
10637,5329509,맨 데이트 급 스토리 평균 액션,0
10638,6419531,최고 임 전혀 위화 감 없다,1
10639,10228677,말 필요없다 점 만점 걸작,1
10640,7305841,별 점점이 상 아깝다 움 삼류 드라마 더 재밌다 같다 악플 써다 죄송하다 ㅜㅜ 감동 포인트 없다 뻔하다 스토리 너무 지루하다 진부하다 ㅠ 예고편 그대로 오히려 예고편 더 좋다 기승 전결 결말 뻔하다 뚝 끊기다 ㅋㅋ,0
10641,2099435,코 메다 공포 없다,0
10642,6403344,내용 차다 진부하다 되다 마 끄다 느낌,0
10643,9096287,이건 평점 올라가다 되다,1
10644,5816170,인간 적 이건 진짜 아니다 영화,0
10645,9737995,코미디 장면 재미있다 재미있다 내 용이 한국판 새다 멀다 알다 ㅎ,0
10646,8747964,영 보다 보다 이렇게 딴 생각 건 처음 이다,0
10647,9085827,청춘 무엇 인가 돌아보다 되다 드라마 다,1
10648,10075571,영화 보다 내내 진심 개 빡치다,1
10649,3022639,완전 지루하다 난 드라마 만 보다 이건 진짜 아니다 너무 질질 끌다 재 없다,0
10650,7916467,인공 지능 가공 만 위력 그러나 정말 무섭다 것 그렇다 인공 지능 을 개발 하고 때로는 그것 을 이용 극복 인간 아니다 웬만하다 영화 보다 만화가 이렇게 소름끼치다 다가오다 줄 이야 코난 홈즈 추리 스릴러 현실 무서움 을 제대로 엮 어 내다,1
10651,10255790,운명 삼 각 대결 당,1
10652,6364925,매미 파도 소리 보다 안 들리다 대사 대사 보다 매미 소리 더 크다 왜케 대사 웅 얼다,0
10653,6724977,내 뒤 로 수고 해라잉,0
10654,9633346,아 진짜 대박 꼭 보다 되다,1
10656,8168013,회 정말 재밌다 앞 더 재밌다 기 대중 이다 왠지 대박나다 ㅎㅎ 조연 까지 깨알 재미 주네 요,1
10657,6341542,재다,1
10658,3975512,강혜정 쌩얼 메이크업 이수경 뽀얗다 피부 대비 눈 띄다,1
10659,3714483,그냥 실화 로 만들다 영화 이런 사람 있다 라는 생각 들다 영화,0
10660,34942,스티븐시걸 영화 고만 찍 어 라 왜 계속 망가지다 제 그런 류 영화 노,0
10661,5245588,이렇게 대놓고 어설프다 설정 어설프다 연기 초보 연기자 아니다 왜 그렇다,0
10662,9280341,어리다 때 보다 그냥 단지 스치다 지나가다 변태 적 인 영화 이다 성인 되다 시간 흐르다 뒤 보다 되다 아메리칸 뷰티 일상 치이다 매일 반복 되다 하루 살다 나 에게 크다 터닝 포인트 되다 수 있다 않다 란 기대 되다 영화 다,1
10663,9127912,지네 끼리 찍다 댓글달다 ㅋㅋ,0
10664,4866469,불륜 배신 복수 이렇다 없다 괜찮다 드라마,1
10665,7623252,이딴 것 영화 라 만들다 주인공 말고 악역 유지태 응원 되다 영화 정말 연출 이제일 ㅄ 같다 휴 말 안되다 설정 스토리 쩝 영화 보고 화나다 또 처음 이네,0
10666,8895594,따뜻하다 결말 좋다 좋다,1
10667,2974958,스토리 얽히다 설키 기만 재다 아무 것 없다 코믹 세도 아니다,0
10668,9065021,일본 잔잔하다 일상 적 인 느낌 을 좋아하다 강추 수수하다 두근거리다 애잔하다 편안하다 노래 아름답다 배경 너무 좋다,1
10669,7888976,요즘 나오다 엔간하다 공포영화 보다는 재밌다 작품 하지만 진짜 공포영화 답답하다 맛 보다 영화 라고 생각,1
10670,8492940,권지용 짱짱맨 사랑 콘서트 못 가다 이런 거 라도 잇다 다행 ㅇ,1
10671,6298655,설마 이정 이다 모르다,0
10672,6053969,하류 속 담기다 근대 역사,1
10673,8020471,재밌다 자다 만들다 난리 이여,1
10674,6165499,왜 점 못 주다,0
10675,8919310,평론가 축 알다 이다,1
10676,9636150,알바 평점 조작,0
10677,9228914,보다 내내 답답 평점 너무 높다,0
10678,8907016,그냥 무쌍 을 찍다 중국 특유 오 바 액션 점도 아깝다 다기 냥 조조 이지 이상하다 진 펴다 개돌 하고 있다 관우 랑 장비 홀몸 무쌍 찍다,0
10679,8591421,민주화 영화 인데 미성년 노출 같다 사소하다 걸 왜 문제 삼다,0
10680,8092327,내 인생 최초 그리고 최고 판타지,1
10681,7960930,할아범 이야 편 에서 이유 설명 넘어가다 괴물 설정 을 스스로 파괴 것 아쉽다 바로 앞 있다 못 알아차리다 정도 인 괴물 이면 사냥 자체 안되다 박쥐 처럼 초음파 반사 통해 사냥 감 을 인지 바로 옆 에서 움직이다 걸 모르다 없다,0
10682,6753475,재미있다 보다,1
10683,790269,최고,0
10684,8388940,영화 피구 왕 통키 쌍벽 다재 정신 으로는 절대 만들다 수 없다,0
10685,9365907,주인공 매력 없다 스토리 짜임새 없다 그냥 음악 만 좋다 영화,0
10686,7472622,아만다 팬심 보다 거 밖에 못 주다,0
10687,6592520,펑펑 울다 모든 것 다 소중하다 내 맘 따뜻하다,1
10688,6754194,평점 보고 얼마나 재미없다 보다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ 보다 셈 시간 아깝다,0
10689,9777618,인간 기억 대체 가능하다 존재 아니다,0
10690,1661587,이건 너무 심하다,0
10691,10031362,아 놓다 류 아니다 거저 웃음 만 젠장 ㅋ,0
10692,6447562,무슨 말 필요하다 이건 리메이크 작 제아 무리 길다 날뛰다 원작 못 따라오다 원작 너무 완벽하다 마지막 너무 슬프다 네 여 ㅠ,1
10693,8621303,관객 평점 점 만점 점 이냐,0
10694,2016047,헐리우드 영화 중 에서 내 보다 영화 중 최악 이다,0
10695,10002624,아이 좋다 하지만 어른 글쎄,0
10696,113101,그다지 끌리다 느낌 없다,0
10697,4458814,토,1
10698,4348272,지금 고딩 보다 웃기 다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
10700,9305373,이런 것 을 드라마 라고 더럽다 재미없다 네 연기자 연기 못,0
10702,9677932,재밌다 볼 만 배우 멋지다,1
10703,1648397,전체 적 많이 어설프다 이런 영화 왜 만들다,0
10704,5273681,오락 영화 로써 오락 성 부족 스릴러 로써 긴장감 부족 드라마 로써 스토리 부족,0
10705,7801799,손예진 김남길 연기 정말 좋다 정말 재밌다 엇습 니 다,1
10706,4413270,감동,1
10708,10200575,코난 팬 인데 극장판 빼놓다 않다 봄 보다 보다 재다 코난,1
10709,8218219,전세계 모두 보다 야하다 영화 미국 국민 불쌍하다,1
10710,8779529,재미있다 보다,1
10711,2890345,최고 당시 역사 어 두운 면 을 그대로 살리다 최고 영화,1
10712,7443733,정말 자다 만들다 영화 렘수면 이라든지 다소 어렵다 용어 나오다 어린이 어리다 수 있다 줄거리 숙지 하고 보다 리뷰 추천 된거 한번 훑다 보시 고 보시 면 이해 빠르다 강력 추천 누구 나 꿈속 에서는 다른사람 되다 싶다 욕망 자다 표현,1
10713,9812838,왜 제목 탄광 아니다 터널 인가요,0
10714,9913392,더 이상 말 필요,1
10715,10123711,꿈 아니다 현실 을 택 데이빗 죽음 을 선택 소피아 그 둘 만난 마지막 장면 너무 슬프다,1
10716,7447236,이런 젠장,0
10717,9797074,마지막 삐 요 없어지다 때삐 요 그 이름 너무 좋아하다 없어지다 폭풍눈물 ㅠ,1
10718,7472345,핀란드 판 사랑 전쟁 스릴러 라는 장르 부끕럽다 그저 류 불륜 막장 드라마 일 뿐,0
10719,7340819,효,0
10720,1231435,음악 완전 안습 음악감독 영화 다 망치다,0
10721,8575732,장형윤 감독 님 을 평소 좋아하다 장편 재미있다 자다 보다 추천,1
10722,8400907,흑 염소 사이 걷다 희다 염소 걸음 장면 영화 대변 해주다 있다 같다,1
10723,7270224,최고 드라마 감동 열정 느껴지다 무섭다 정도 로,1
10724,9221721,이영화 평점 높다 준 사람 반성,0
10725,5569508,오씨 엔 에서 예고편 보여주다 재밌다 같다 보다 재밌다 ㅋㅋ,1
10726,7485094,시대 한참 뒤 떨어지다 여 주인공 성격장애 인 주변인 물들다 벌이다 어거지 로 가족 되어다 보기,0
10727,7525877,없다,0
10729,7547642,잠 오다,0
10730,9772353,행복 어디 에나 있다 쉬다 마주 없다 당신 눈치 채다 소소하다 곳 에서 부터 천천히 그리고 느리다 살펴보다,1
10731,7403542,의리,1
10732,9817961,유태인 흑인 동성애자 싫어하다 걸작 웃음 근 데 난 유태인 흑인 아니다 동성애자 더 더욱 아니다 왜 영화 지루하다 크리스틴 너무 낮설다톰 크루즈 아주 낮 설다 매그놀리아 아주 대박 좋다 말 이지 크리스틴 다른사람 처럼 느껴지다,0
10733,2557092,반전 만 있슴 미국영화 랑 비교 안되다,0
10734,900445,감동 재미 극지 아름답다 움 소중하다 가슴 깊이 담다 되다,1
10735,9578763,한번 지루하다 느끼다 적 없다 영화 섬세하다 감정 연기 전개,1
10737,4720276,결론 애매하다,0
10738,10141313,빡치다 보다 울 뻔하다 마을 엔 하나같이 다 멍청하다 사람 밖에 없다 말 하나 근거 없이 사람 매장 시키다 모습 답답하다 죽다,1
10739,9400195,기교 선보이다 위 부질없다 시간 보내다,0
10740,9819895,년대 액션 물 같다 스토리 몰입도 별로,0
10741,9940561,정도 면 목적 자다 맞다 영화 아니다,1
10742,9312542,채널 돌리다 잠깐 잠깐 지나치다 느끼다 이채영 연기 왜 그렇다 이다,0
10743,9574810,아 바티칸 가다 오다 생각나다 근데 게 더 좋다 듯 설명 더 자세하다 또 가다 만들다 영화 짱 이다,1
10744,5963613,쥐다 공이 너무 밉다 상,0
10745,10007427,기대 없이 다운 받다 봣 늘다 그 자리 앉다 다 봄 보다 씁쓸하다 가슴 서린 느낌,1
10746,9885293,영화 별 볼일 없다 여배우 감 정선 소름끼치다,0
10747,6697886,재밌다 다만 너무 비 비꼬다,1
10748,6373432,리얼스틸 따위 인위 적 감동 아니다 제대로 되다 부 성 애 감동,1
10749,10060826,정우성 이끌다 어간 영화 라고 해고 과언 아니다 대체로 기승 전결 부족함 보이다 영화 다,0
10750,7520379,정말 좋다,1
10751,7906880,인류 종말 이란 소재 좋다 이유 없다 밑 끝 없이 그냥 종말 이면 너무 어쩌 라는 거지,0
10752,10224291,한국인 비다 영화 뭐 좋다 거지 인종 우월 주의 따다 게 아니다 음악 으로서 즐거움 을 주다 영화 면 그렇다 영 화답 게 음악 적 요소 집중 개그 부분 욕심 을 너무 부리다 지나치다 한국 계 미국인 배우다 굳이 동양 을 끄다 내려가다 연기 의문 이다,0
10753,245858,얽히다 설킨듯 아무 생각 없이 볼 수 있다 코믹 발랄하다 영화,1
10754,4832217,이소룡 헬기 사건 때 죽음 그리고 더 이상 뒷 통수 없다 노출 볼 만 함 ㅎ,1
10756,9787513,전세계 중 유일하다 착하다 깡패 두목,1
10757,10092244,재애애 ㅐㅐㅐ 앰,1
10758,5152853,재밌다,1
10759,5317069,말다 나오다 영화 다 정말 재밌다 내 점수 점,0
10760,6328811,벅차다 감동 진하다 여운 을 가지다 영화 이다 진정하다 위로 삶 교훈 을 느끼다 수 있다,1
10761,4423437,시사회 관람 기 이러케 글 올리다 첨 이다 이영화 대박 맞다 대박,1
10762,7773453,나 에겐 머리 복잡하다 영화 좋다,1
10763,9153320,잘생기다 ㅜㅜ 항상 짧다 아쉽다 퀴어 영화,1
10764,9885292,꼭 사랑 못 받다 자라다 애 저러다 멘탈 이상하다 영화,0
10765,4601959,너무 다 알다 얘기 뻔하다 내용 이라 색다르다 것 없다 캐스트 아깝다,0
10767,4835078,이해 불가능하다 영화 네,0
10768,5141344,재밌다 이영화 개봉 당시 쥬라기 공원 나오다 ㅠㅠㅠㅠ,1
10769,9879912,미니미 손오공 연기 에서 주성치 향기 느끼다 ㅠㅠ 이름 만으로도 브랜드 인 주성치 역시 이름 값 하 작품,1
10770,7932248,뭔 영화 이렇다,0
10771,3016806,어리다 때 재밌다 본 영화,1
10773,3665179,평점 좋다 보다 완젼 재미 더럽다 없다,0
10774,8771084,시대 앞서 간 드라마 몇번 이고 두 고 볼 명작,1
10775,4041732,정말 찝찝하다 영화 맞다 그리고 글쎄 예술 성 보다는 현실 가깝다 느끼다,0
10776,4771170,이렇다 쓰레기 감독 걸작 만화 로 쓰레기 영화 만들다 놨구 나 헐다,0
10777,3547646,구본승 을 연예계 에서 영원하다 추방 시키다 버리다 영화,0
10778,3525857,만점 주신 분들 애니 나 보다 ㄱ 애니 추천 이건 뭐 졸리다,0
10779,9740907,정말 자다 만들다 영화 임 에도 개봉 당시 엔 평점 점 대 라는 게 말 돼다 평점 테러 라고 밖에는,1
10780,4505301,별 사건 없다 재밌다 보고 또 보다 재밌다 신기하다,1
10781,4797953,불 따다 ㅋㅋ,0
10782,9952949,갑자기 생각 이나 서 줄거리 보다 들어오다,1
10783,7067557,너무 못 만들다 잊다 없다 같다,0
10784,7522413,볼 만 영화,1
10785,10002183,야 거 무슨 쏘우 빼다 기분 인데 기분 탓 인가,0
